Vals,Colour
13.65191791433321,Green
13.54845791595797,RED
13.45177905573574,Blue
13.149653850072384,Green
13.688743550887821,Green
13.308176883712263,Blue
13.5060083288022,Blue
13.28298423132892,Purpal
13.236675657629572,Purpal
13.685154458042772,red
13.288757114332938,green
14.171452200687326,BLUE
13.31656184816686,green
13.890423677041097,green
13.714908838328428,Blue
12.977077082452972,Green
13.316593817705642,red
13.649483038172487,Red
13.64578672641228,Blue
13.616553351799755,Green
13.590018616244915,red
13.549534056777925,Purpal
13.282598186397654,BLUE
13.321879712903216,BLUE
13.704057363271177,red
13.673569967866491,Purple
13.446479482499675,red
13.739226057558582,RED
13.753985268517173,Purple
13.23356878102968,red
13.800921713957791,Red
14.205275897466705,RED
13.890212034460589,Green
13.808279315185487,Blue
13.261442798644791,Green
13.062689286982252,BLUE
13.756297065563158,red
13.436880177701978,green
13.267305084082526,red
13.722939341334958,Blue
13.118825604632784,green
13.495751362528567,Green
13.796215773879812,RED
13.719477515222836,Green
13.309285931963048,BLUE
13.732325326791997,Red
13.622179727650102,Blue
13.127051572488808,red
13.100893060099931,BLUE
13.435295881095832,Blue
13.479896485621363,BLUE
13.779669926530966,green
13.170011577253143,Green
13.489973316390662,green
13.563720347386196,BLUE
13.403405242491841,RED
13.142741334955191,Purpal
13.302435816952774,Green
13.748624095224626,Blue
13.43893160040525,Purple
13.558507577660201,Purpal
13.438558847674414,Green
12.947308099194446,Blue
13.335980311383853,Purple
13.260004007358913,red
13.811833345780627,Purpal
13.782087409736465,Red
13.178950838370262,Green
14.116166128849133,Purpal
13.43727370029885,red
13.422187906343682,Blue
13.333158287760206,green
13.099527321577673,BLUE
12.735760221006025,green
13.643442112774318,BLUE
13.454168454335779,BLUE
13.4451045503522,Purpal
13.044027043606826,red
13.439914634150993,Blue
13.745582214246042,BLUE
13.536659774559575,BLUE
13.524359085373838,BLUE
13.283188852777813,Red
13.330173467600936,Red
13.750826555188922,Green
13.732238118398321,BLUE
12.781046847491191,red
13.342561487015315,Purpal
13.777289721719716,red
13.615707092764138,Red
13.657905182132308,Red
13.3856924799306,Green
13.762175273882553,Blue
13.474718938487464,green
13.803341456508166,green
13.056658295856193,Purpal
13.421681462910365,Purpal
13.735760191861768,Blue
13.174265267977796,Blue
13.65055052798051,Purpal
13.270459757196146,BLUE
13.103217315579685,red
13.85819217659161,Red
13.577841637444542,red
13.497572210787144,red
13.36397890484256,green
13.349933888375414,green
13.499654350158056,Green
13.567033113932764,Blue
12.906150882228926,Green
12.97775842176478,Purpal
13.380786778164418,BLUE
13.369149246236398,red
13.601134522398203,Blue
13.63082307920707,Blue
13.973780526417249,RED
13.447251802488848,green
13.762164225847646,green
13.405689405679547,Green
13.28408357991248,Purpal
13.142326935019165,Green
13.726554833611476,RED
13.570322658086491,Blue
13.05560503177323,Purple
13.412307042332168,Blue
13.748020851531771,Purple
13.929912696734081,Red
13.719312178765312,red
13.62542589179518,Red
13.617866231356927,RED
13.595711545178705,Blue
13.215532831062335,Purple
13.218090991579215,Purple
13.621425549076436,Purple
13.746394344185372,Red
13.349404895653096,BLUE
12.921263266813284,green
13.408530485038333,Purple
13.281095782941015,red
13.411832255530066,red
13.33634061425699,Purple
13.25290545720795,BLUE
13.521980778758797,BLUE
13.332392260363182,Purpal
13.79931913406555,BLUE
13.682065978328848,Red
13.818775810023511,Red
13.387887689396517,BLUE
13.48713894018554,red
13.838419755670273,RED
13.749114526822596,red
13.49285052504041,Green
13.652854671572411,red
13.540611330898542,Blue
13.664676240117044,BLUE
13.942200818177212,Red
12.981594709207394,Green
13.587213621773061,BLUE
13.682665716835577,BLUE
13.278173754841208,red
13.685847816435654,Purpal
13.500258769875344,BLUE
13.86886683746622,BLUE
12.86279025238456,red
13.826091474522561,RED
13.40034923288856,Blue
13.189118916539731,Purpal
13.851806880865961,RED
13.24318173628627,Blue
13.459947079372487,red
13.501930548175751,RED
13.440741179560335,BLUE
13.285111721963604,red
13.475926227081213,BLUE
13.623909337184116,Blue
13.940211321914176,RED
13.606171987882993,RED
13.60737296333738,red
13.390785402808477,green
13.92818073009138,green
13.397248209749326,BLUE
13.820625400394265,Purpal
13.215919784264944,red
13.646127624339401,RED
13.526873526440814,Blue
13.77331626047683,green
13.525949706995966,red
13.710204054300764,BLUE
13.368133295716221,Blue
13.36726562987736,red
13.479125780683823,Green
13.645140359599224,Red
13.508516646630512,red
13.303756686647563,BLUE
13.534469663279676,Purple
13.665201648446158,red
13.306023699301562,RED
13.989087525067935,BLUE
13.399907087494128,Purpal
13.63501576438131,Purpal
13.324772534562026,green
13.36250430387778,red
13.098833062692973,Green
13.328555749048241,Blue
13.564517817442125,Blue
13.519051901795148,Purpal
13.555023381105675,Purpal
13.17705990873293,red
13.532461132025732,BLUE
13.905384299350183,Red
13.392766240292665,red
13.334716629369623,Red
13.451864694946261,green
13.508949530251531,Red
13.569784794855374,Purple
13.591423562459697,Green
13.599134888608917,Purpal
13.523687271089757,Green
13.476202650258091,green
13.53608595256612,Blue
13.93660843532411,BLUE
13.618571125292001,green
13.408386314229281,red
13.520633743823035,RED
13.287532646331968,BLUE
13.489115708778863,Red
13.255862751039025,Red
12.990424763568208,Green
13.687531495723211,red
13.335261864529492,BLUE
13.36853938484503,red
13.600365660498075,RED
13.531510411598958,Green
13.450052685586476,RED
13.528851577477636,BLUE
13.551011419444897,Red
13.343478737863664,Red
13.425899154784572,Purpal
13.47208774736967,Purple
13.162128627819532,green
13.632046480213427,green
13.537142519800921,RED
13.626996097223276,Purple
13.464123843358786,Blue
13.492446211600471,green
13.240636802077814,RED
13.079865717550744,Red
13.642786007815456,Green
13.521127464757395,Red
13.47587289806292,RED
13.43234869836678,Red
13.559262491247714,Purpal
13.448400242759063,Green
13.48021404615336,BLUE
13.436896094011903,green
14.13168433665321,RED
13.361294066697322,RED
14.147971970096554,Purpal
14.002273908908547,Purpal
12.789698006912782,green
13.62615283522691,Purpal
13.387776635295477,Red
13.60097035144507,Purple
13.638587117041151,BLUE
13.358714813606752,Purpal
13.45500096936428,Blue
13.195548546615093,RED
13.51412792050468,RED
13.86234564982327,BLUE
13.13408409641584,green
13.455029314160347,Purple
13.474927100947376,BLUE
13.232747405149004,Purple
13.334154870942761,green
13.391003392261231,green
13.314342902389116,BLUE
13.430836174199816,red
13.145909208523676,BLUE
13.64987459676507,Purple
13.533731448340216,Purpal
13.603483084183269,Red
13.517482116774841,BLUE
13.190082137832773,Purple
13.873603058951308,Red
13.860533290132233,Green
13.363810268907295,red
13.148097559066446,RED
13.44153846682223,red
13.787888156311948,Purpal
13.77204844308532,Purpal
13.500496155280933,RED
13.182788400255386,Purpal
13.644528853350808,RED
13.038969835966208,Red
13.64385664423671,Green
13.762626469428243,Purple
13.116663751215497,RED
13.781719634297097,red
13.570730529933444,Purple
13.063373204347391,RED
13.476870403407643,Red
13.36452680887189,Green
13.257109020234461,green
13.679937327680798,Purple
13.555679564249343,Purpal
13.74571113696523,BLUE
13.764152644298125,BLUE
13.853207109876752,Green
13.538789303304554,Green
13.61245426943984,Purple
13.593859638035793,Green
13.705223714786187,Purpal
13.133079243574664,Purple
13.319049927953944,Green
13.388426185321751,red
13.05666661231965,Green
13.070098907398112,Blue
13.836297684115738,Green
13.517236677796155,red
13.10069273830825,red
13.728163111689976,Blue
13.640464140171166,BLUE
14.033946091822086,Purpal
13.7429486603401,Green
13.484173709514731,Purple
13.824226859494055,RED
13.66644718583894,Red
13.78532326216228,Purple
13.612586622359414,Red
13.508331915790734,BLUE
13.32148894560295,BLUE
13.281153216322078,red
13.561543203657583,BLUE
13.31594298402386,Purple
13.82933237413247,Purple
13.122022326211752,green
13.65600292399154,green
13.262717306014261,RED
13.203306419129987,Purple
13.341040751189192,Red
13.488056140055116,Red
13.838997289832995,RED
13.484964931585741,RED
13.21082996958952,red
13.547042850228848,Red
13.982137612533291,Blue
12.919806400781096,Red
14.049681102551552,Purple
13.368572574593788,green
13.444608141201865,RED
12.999402765775112,green
13.695975763593647,Red
13.19301404707426,Red
13.808615783917423,red
13.710151063096885,BLUE
13.194879630684584,Green
13.281492733161677,Purpal
13.867048600338321,RED
13.505476398931211,green
13.502670264489168,red
13.60112842905562,Purpal
13.92963896572781,Purpal
13.609892253875763,Purpal
13.294461498487333,green
13.530036913899016,Red
13.395441846126154,BLUE
13.734805249764164,Blue
13.381560261584343,Red
13.023740906610733,green
13.881982519358855,RED
13.408160491015046,BLUE
13.62233598730279,green
13.577719300506085,Green
13.639710306342422,Purpal
13.47741168060626,Blue
13.414428310618618,Red
13.208179068048792,Purple
13.821636571867333,Green
13.528629537732355,Green
13.887918402330157,red
13.687065982998721,Purpal
13.486659030488596,Red
13.388199105247567,Green
12.841086571530262,red
13.441647079262418,Purple
13.178473104425386,Purpal
13.440102549856098,Purple
12.741560577251673,green
13.455056665899835,Green
13.538095553629071,Red
13.894576282165072,green
13.57140093485126,Red
13.849804638670498,Green
13.571379315371565,Purple
13.12839426038063,Purple
13.195773226758014,BLUE
13.552649383893044,RED
13.485032053477306,Green
13.275656226175742,Purpal
14.061195097970412,Blue
13.344151785725753,Blue
13.699484426126359,Blue
13.846063150794853,Green
13.701285290204207,red
12.892816774790706,Red
13.500109871482998,green
13.729933295003379,RED
13.430215747769338,Purple
13.484391541364125,green
13.003512151973362,green
13.422878822076121,Green
13.334172475887612,Purpal
13.249191201703952,red
13.543653715908444,Green
13.43730229364605,Purpal
13.681311922392248,green
13.602277441983322,Purpal
13.411888000239271,Red
13.695847364424779,Purpal
13.756413981507805,Red
14.077667200160574,BLUE
13.095697255226618,BLUE
13.611200229487128,Green
13.520049822794753,red
13.641202809223591,Purpal
13.658320543683823,Red
13.384542451312347,Red
13.383311005487044,RED
13.533056989576572,Purpal
13.941795156289361,green
13.76323480516025,RED
13.202636820297057,Purple
13.528054338594362,BLUE
13.394744540981998,red
12.915222619412732,green
13.555069967674697,Purple
13.339481164111845,Purple
13.478822466912575,BLUE
13.430764736622892,BLUE
13.156043215730337,Purple
13.335427956423574,Red
13.373907863680068,BLUE
13.482759789015251,Purpal
13.4422304981243,Purple
12.927935631210658,green
13.100045143553298,BLUE
13.395126101469314,RED
13.863873578180213,Green
13.752139290811037,red
13.13588234933914,Green
13.410819877913425,RED
13.301320954072636,Purpal
13.362588137137001,Purpal
13.361188507165044,RED
13.609383153640207,Green
13.917978863919057,Purple
12.87219454488046,BLUE
13.339384681833419,green
13.703825221864987,Green
13.093207638385877,Purple
13.926330594413842,red
13.264624422419212,Purple
13.284277068692702,green
13.994555447681222,Purpal
13.444549413836931,Green
13.694858684148448,red
13.396542683062115,green
14.015021245214455,RED
13.4400048831585,Purpal
13.340643962577408,red
13.68261732628328,Purple
13.464363902111216,Blue
13.217296756998125,Red
13.737763087728865,Red
12.8105032170094,Red
12.965397270220753,Green
13.839809083542592,green
13.07650333866709,BLUE
13.39882166299137,Red
13.33278483774988,green
13.603612129152821,red
13.616036866476747,Purple
13.230903232017826,Purple
13.884818783661566,green
13.14615543490877,red
13.352295049931537,BLUE
13.623591483095296,RED
13.235206694975303,Purpal
13.365785797036757,Purple
12.90216153847858,Green
13.665365726824092,Purple
13.229437684525814,Blue
13.267752338377533,Purpal
13.51463388834942,Purpal
13.233826596433045,Purpal
13.396053770809231,Green
13.800596137026492,BLUE
13.935415936343576,Red
13.27551953170244,Purple
13.27355898637941,Blue
13.824443950183972,Purpal
13.489114207793468,Purpal
13.430153241243244,BLUE
13.407159506287342,Blue
13.543189507246994,green
13.113001600286017,Purple
14.063488580738687,Blue
13.790239625297365,Blue
13.812839670614264,Blue
13.37730289751491,BLUE
13.486246600931647,Blue
13.508179873482495,Blue
12.942435145267914,BLUE
13.37040169583217,green
13.677892258150596,RED
13.777501877768086,Purple
13.504980624807181,RED
13.914931309098918,green
13.431623821320446,green
13.037444197422086,BLUE
13.650764635380852,BLUE
13.778583221349482,Green
13.452126708882238,green
13.608003027413451,Green
13.652161277044872,Red
13.789690924803194,BLUE
13.38387567843111,RED
13.37825774197888,Blue
13.513289100132478,Blue
13.39233536487808,Green
13.294312922214651,Red
13.423753907989079,Green
13.485640512276944,red
13.476076650520587,Green
13.481376153860546,Red
14.05043587004916,Green
13.745268902322561,Blue
13.23506136594178,RED
13.0921995731483,RED
13.858873344095325,Purpal
13.467880905700653,red
13.798686731453072,Green
13.391210505609033,RED
13.170430877075656,RED
13.317866256530678,Purpal
13.832013419230513,Red
13.312632372823698,RED
13.623445072098302,Blue
13.342501876630967,red
13.507812136982661,Purpal
13.78566867478251,BLUE
13.51184669310764,Green
13.688656289536531,green
13.61616633464101,Red
13.5587842137349,Blue
13.177375019851673,Blue
12.907333005203185,BLUE
13.299047847531946,Purple
13.188887097828226,BLUE
13.911334934167827,Red
13.417647386370957,RED
13.713338898877468,Purple
13.704798943690411,RED
13.528070415641922,RED
13.194820251112608,Red
13.302617489266774,Blue
13.661448843194916,RED
13.48147843132401,BLUE
13.409081555037309,Green
13.113872429039897,green
13.398562580920844,green
13.260899487895448,BLUE
13.751775680416724,Blue
13.593505601913552,RED
13.545492072300316,green
13.39211095387146,Green
13.741028667674493,RED
13.825398353242327,BLUE
13.848294489821221,Purpal
13.53172381419801,green
13.324246163131004,Blue
13.253897410716641,BLUE
13.732094645573727,Purple
13.667546588147171,BLUE
13.882850002320928,Red
13.66732580493482,green
13.613950197900488,Green
13.50065749674355,Red
13.376472175127448,BLUE
13.362538466939234,RED
13.119648132801264,BLUE
13.393529618741563,Purpal
13.552063195493731,Red
13.365591153060211,Purple
13.401459667702683,Purpal
13.269389099243987,BLUE
13.502859517657894,green
13.47311032832206,Purple
13.602899633686565,Purpal
13.11119981453289,Green
13.950517561366894,Purple
13.681535283412191,Purpal
13.41056497050812,Green
13.858864791106338,Purple
13.351897627354453,Blue
13.05116081361066,red
13.429537104796463,Green
13.60289411208188,BLUE
13.277651161082486,Purple
13.761461553589391,Red
13.466086428451067,BLUE
13.00551723652163,RED
12.951769422173356,Purpal
13.095234437073603,Purple
13.096213585094998,Blue
13.327039995120186,Purpal
13.396150527881564,RED
13.227249230446121,Purpal
13.131965619618297,Purpal
12.873720669922473,red
13.396515410960507,Red
13.462031483193964,BLUE
13.515076007325603,Green
13.228949101075485,Red
13.332170791372254,BLUE
13.513371873218856,green
13.310384816399095,RED
13.452358586562477,Red
13.391773561224567,Green
13.358806485339224,red
13.631123004977807,Green
13.691653691548095,Purple
13.36592013824972,Purpal
13.636085973266919,red
13.216690457082011,Purple
13.462500607962502,Blue
13.666982728366312,Purpal
13.324748415394147,RED
13.656732961253936,Green
13.699170102825713,Red
13.449952940391453,Blue
13.509317832923596,BLUE
13.14945832632474,Purple
13.427773502767204,Purple
13.33603494603939,Blue
13.763714994689666,Purple
13.580238076769571,Purple
14.013835770276017,BLUE
13.647316758367587,Blue
13.541502834007248,RED
13.575874499789751,BLUE
13.44916807938018,red
13.474312952999726,red
13.847413315108207,Purple
13.793543250173835,Red
13.451955326355342,Green
13.48624882568036,BLUE
13.512311758198622,Purple
13.413736414391577,Green
13.898164551246843,Green
13.382856921805142,Purpal
13.3374112129402,Red
13.526706422822931,red
13.323099366488403,Red
13.66159719551443,Purple
13.717935267008542,Blue
13.720346510546175,Purpal
13.269518250960315,BLUE
13.358358410807678,green
13.363009067341714,red
13.792906359092558,red
13.529284399274583,red
13.533721874529661,Red
13.125147546288838,red
13.470113321080427,Purpal
13.380650104799791,Red
13.438205491947155,Red
13.772040931446724,Purpal
13.453356476727373,red
13.173663583383831,red
13.655699700278399,Red
13.340748172153301,Green
13.549062374783856,Red
13.296458688955779,Purple
13.201145704714148,green
13.759411061424966,red
13.760597461684286,BLUE
13.519724438611549,red
13.731017211642187,Purpal
13.501763343854808,Purple
13.851453963680661,red
13.551652863690003,BLUE
13.846729812781884,BLUE
13.355848125131167,Blue
13.490343116359733,Purple
13.434158826694235,Purpal
13.390741734915517,Green
13.535073567035286,Red
13.629312899671932,red
13.633568163728153,Purpal
13.110786296914184,RED
13.527963446242235,Purpal
13.078853151448274,Red
12.952125111540921,Purpal
13.19149267592602,red
13.561968823916855,Green
13.80263642353513,green
13.255815496045341,RED
13.089414547511785,BLUE
13.279006234077558,Green
13.213209173427161,Blue
13.0521352399708,green
13.504512184590353,Green
13.117292502691206,red
13.812008935790286,red
13.256999099506577,BLUE
13.496259551076344,Green
13.242389294946084,Red
13.63745197834841,red
13.221932396721115,Red
13.5602533782528,Purple
13.815649417064309,Blue
13.00143334188857,Blue
13.510038049239943,Red
13.795506162011133,Purple
13.86837954122225,Green
13.049671867753087,green
13.5664294862931,RED
13.453911427939798,red
13.812316132006955,green
13.399049856993768,Blue
13.297509809575189,BLUE
13.361901953790017,RED
13.280901966199307,BLUE
13.533588122846758,red
13.182667492697598,RED
13.61775662244217,RED
13.436258320183961,Purpal
13.285126316431021,Purple
13.657926837295328,green
13.045515289804086,BLUE
13.137336238062587,red
13.317038363375077,Red
13.432667917081941,Green
13.63107923954538,Purpal
13.279396587626802,Red
13.610312660660573,RED
13.43435199677486,Red
13.401634325707144,Blue
13.52463848997626,green
13.453308342859561,Green
13.676929543127318,RED
13.333192540566303,BLUE
13.856617700776404,Purple
12.955635378380581,Red
13.44487360877552,BLUE
13.672066267057724,red
13.374704471508081,green
13.452534371242045,Purpal
13.032472834459204,Blue
13.221490646282125,Green
13.992100574033573,green
13.486155768192127,Red
13.763760632868894,RED
13.546833993760298,green
13.565025572391222,Purpal
13.290211598482466,Green
13.060037076238785,BLUE
13.422110668045158,Purple
13.740290458498487,Blue
13.868545572915135,Purple
13.06360601430802,Purpal
13.35356846277701,green
13.011833137622684,Green
13.617693277457556,red
13.553794680052234,green
13.56022110229353,Red
13.601658002821881,Purpal
13.493155386895996,Purpal
13.937743751832036,BLUE
14.082966128723264,Purpal
13.752458210467745,Purpal
13.199189451150704,Red
13.975284263839558,Purpal
13.474643563954858,Purple
13.028497538242934,green
13.451546090819189,Purpal
13.599531938745162,Red
13.119402330337548,green
13.836051708355452,Purpal
13.394797738463221,Green
13.326278909185223,green
13.686092486566938,Purpal
13.447876820705964,RED
13.734658831749328,Purple
13.791240227225959,Purpal
13.185603141674994,Blue
13.17425442213422,Blue
13.930679654948466,Purpal
13.51460348786749,Red
14.073636693840571,red
13.926866733018913,Green
13.678853037318425,Purple
13.377812825887822,green
13.515530931464042,Purpal
13.33073191961774,green
13.193137649747756,RED
13.850916770815473,Red
13.313595875052712,BLUE
13.58398515736703,Blue
13.56720058772954,Green
12.997285665543758,red
13.564472816711251,RED
13.48887433775373,Purple
13.574496215435152,RED
14.314848008187022,Red
13.833935680200395,RED
13.463811171299692,green
13.16623467829217,BLUE
13.52054167917683,RED
13.47945572887193,RED
13.480348955996332,RED
13.33377925986889,Green
13.805944206532729,Purpal
13.481747462709707,Purpal
13.069210410270782,Red
13.509081339870702,Green
13.583896231049591,Purple
13.26895140872033,Purpal
13.502305203340446,Green
13.628457049116388,RED
13.715140289046331,red
13.653906629952214,green
13.56804424690169,RED
13.300872959406215,red
13.551178633420859,Blue
13.27177520768,Blue
14.025854442214802,Green
13.685315471032591,Purple
13.532810182261847,Red
13.574490543889862,RED
13.84269430733521,green
13.23458390463145,Purple
13.267365928389674,Red
13.251977651138085,Purple
13.783428247921856,Purpal
13.414070462427028,Red
13.22320596679067,Purple
13.53188637367656,BLUE
13.54870495982631,Red
13.238048824737545,red
13.674870006248332,RED
13.469857015141778,Purpal
13.608994536563114,RED
13.80732915323519,BLUE
13.461894863009401,RED
13.236421119577515,green
14.075716945806197,Purpal
13.255159600364754,Red
13.414838074908992,Purpal
13.523003572930093,Purpal
13.882125934567595,Purple
13.253658832599391,BLUE
13.296742267401594,Purple
13.521439208000117,Red
13.182713698697052,Green
13.241916153419408,Purpal
13.496011539804607,BLUE
13.418938936974513,red
13.675854076244016,Green
13.710575477922068,Green
13.656369774117712,Green
13.409496473385617,RED
13.021953191954201,Red
13.255744427324174,green
13.49371051682499,red
13.47114179714604,BLUE
13.585614465074247,BLUE
13.670718795625131,Purpal
13.551422852528908,Blue
13.656313149917316,green
13.415761437023361,red
13.705302899892888,Blue
13.626818768608895,green
13.665747525165715,BLUE
13.430108865561051,Purpal
13.20540622584574,green
13.58938108085841,BLUE
13.748856192174285,Green
13.541407893490197,BLUE
13.25759562444584,Blue
13.369060159680772,Purpal
13.50928115045432,Purple
13.573283840990344,BLUE
13.495285160526542,Purple
12.874958374025837,red
13.382725690063498,Red
13.595349274298364,Purple
13.745203572960981,Purpal
13.456424747183593,Green
13.6205168991621,Blue
13.292967646292424,green
13.360564298524146,RED
13.700300740715924,RED
13.400347960005781,Red
13.847929488407123,red
13.733279810777444,Red
13.576796156233921,Purple
13.307039541080326,Blue
13.2202552802345,red
13.670470335278675,Purple
13.735615380590708,Green
13.53804686223926,BLUE
13.801928465662761,Blue
13.783663780041038,RED
13.590288477088197,RED
13.15052783059908,RED
13.56453524862524,green
13.281183140935661,Blue
13.827355624629502,Blue
13.340098144390113,red
13.181783958676234,red
13.328286109654937,Green
13.635706959370438,green
13.347296585865917,Green
13.37915738231076,BLUE
13.186378950612715,BLUE
13.250523457058593,RED
13.783834403303696,Purple
13.38490337654562,RED
13.25232988180729,Purple
13.326067864824754,Blue
12.978441172426054,Blue
13.194382966044688,red
14.07594736454448,Green
13.700698763425116,green
13.57361346278132,Purpal
14.122382987926506,BLUE
13.110420826896287,BLUE
13.641751000195917,Purpal
13.575649475162272,BLUE
13.477370110896947,BLUE
13.999255432936367,red
13.291915072448482,Purpal
13.505129012725968,red
13.180299045319012,BLUE
12.784888733805363,Purple
13.545371191739787,red
13.319700040788017,Red
13.438952393034963,green
13.191025361701548,red
13.524354129665413,Green
13.379691830801302,RED
12.779890728724984,BLUE
13.703572987767025,Blue
13.533867202196185,RED
13.523641798939408,BLUE
13.487027346285199,green
13.612502491802068,RED
13.325238459821784,Green
13.626326449882684,Red
13.799529551969971,green
13.712884465299422,Red
13.751040742376611,Red
13.383554337014381,RED
13.522078611270076,green
13.320756233300798,Green
13.681772034391176,red
13.495219498342752,BLUE
13.734254606486995,green
13.690668082907493,green
13.50651066468609,red
13.470516631582372,Purpal
13.31456687340653,Red
13.713894415855295,green
13.644065571464313,Green
13.707755034314956,Blue
13.35184869038339,RED
13.354826434147186,Red
13.70182489340925,green
13.443985874647987,Green
13.25627195253116,BLUE
13.578845918665447,Purpal
13.310558133045104,Green
13.537545088019863,Blue
13.460991109691285,Red
13.183995199070524,Purple
13.393873658014284,green
13.86783763927267,Red
13.415450383827906,RED
13.197671220947375,RED
13.8945909570736,Blue
13.649560323316398,Blue
13.500737804282447,red
13.780449128392467,BLUE
13.904263924417714,red
13.624824807524854,Red
13.364789362678404,Green
13.38308245795456,Purple
13.867277662712584,RED
13.809773578437461,red
13.674389740340155,Purpal
13.285885433900965,Red
13.472283768052932,Blue
13.53318469952774,Purpal
13.579117266828305,Purpal
13.677704131747781,Red
13.479062200276597,green
13.528268506601133,green
13.331835096835636,red
13.863181276175151,Blue
13.97154655660717,Blue
13.358128087001475,green
13.514099286073063,Green
13.386879587206273,green
13.613728607900787,Red
13.584663185674605,Green
13.514579664579601,red
14.048539211341731,red
13.5298524127001,red
13.395130217682465,BLUE
13.35401498229599,Red
13.249375233670608,Blue
13.594519063301866,RED
13.344132766864941,Green
13.461899003415672,BLUE
13.488437537518581,Purple
13.396034847727929,BLUE
13.454691982380696,Red
13.320634910465012,red
13.451835052194546,red
13.759284728164223,Purple
13.135807999030941,BLUE
13.385645355750442,Red
13.421969241837541,RED
13.534489047241724,BLUE
13.291266797396874,green
13.429234117217442,BLUE
13.795218015898534,Red
13.66551240598625,Purpal
13.67122652512245,Purple
13.363123442905102,RED
13.588037595711595,RED
13.391693598080234,Purpal
13.675977858956168,green
13.680392759554301,Purpal
13.435689015893155,Blue
13.855115609974465,Purpal
13.195521562297445,red
14.063887102252437,Red
13.504175811402786,red
13.923946469744462,Purple
13.64912081688021,RED
13.747676128950129,Green
13.352684543503672,Blue
13.978720495772743,RED
13.43170307374949,red
13.846948783020865,green
13.68260345278418,green
13.464648021271916,Red
13.909784937410023,Blue
13.249154342701638,Red
13.268580715846175,Purpal
13.84571854799807,red
13.747444708837608,Red
14.000665396105512,Blue
13.525239851269333,red
13.440029636173513,BLUE
13.62496973290976,Purpal
13.1204398461845,Purpal
13.19001860065327,Green
13.293703873957268,Purpal
13.34812798847634,green
13.088424358355116,BLUE
13.431498865320263,Purple
13.524947712507375,RED
13.31708842729103,RED
13.148377146363687,BLUE
13.546534631248905,Purpal
13.502341688537814,red
13.660291338087084,RED
13.455869559096967,BLUE
13.82015550319732,Red
13.413439735466655,Purpal
13.203560351448008,Blue
13.429633445026995,Blue
13.315893453899786,Green
13.102947327799114,BLUE
13.651430174709824,BLUE
13.737765590123448,red
13.187675457932357,RED
13.204303130350572,Green
13.482665246149457,BLUE
13.603448275907752,Blue
13.504843629167775,Purple
13.356966945764488,Purpal
13.28265197573473,red
13.28030461637462,BLUE
13.178683124274915,red
12.837311683624054,Red
13.181653946351623,Purpal
13.400247398563413,BLUE
13.555822188488683,red
13.876967982914305,Green
13.397760705193736,Purpal
13.323983754355484,BLUE
13.57439987325949,Red
13.254310599061241,Blue
13.462159320035306,red
12.899892145570101,red
13.378911659882595,Purple
13.34374626125683,red
13.409397914321413,BLUE
13.324679204065416,Purple
13.495392933118672,Green
13.525010250949112,RED
13.835378955254588,Blue
13.327961713026132,Purple
13.799729459029007,RED
13.497000423353121,Red
13.359486752684045,Blue
13.440439071361737,Blue
13.591747146662061,green
13.75448903098421,Purpal
13.159861630233534,Red
12.920085802492938,Green
13.629613579213504,Red
13.646186516566361,green
13.356679870605951,BLUE
12.854294854859496,BLUE
13.473306207391553,Purple
13.46310342668725,Red
13.458429452299626,Green
13.576337470316088,green
13.64431140497316,Blue
13.67658435826597,Purple
13.436864792154159,BLUE
13.982498289295261,red
13.603060700812736,Blue
13.922536240577766,RED
13.223493921183081,RED
13.920093985106707,Red
13.31515687670013,Purpal
13.400140093351495,Green
13.827351689646832,Purpal
13.374888830621419,green
13.349229524726508,Green
13.297246990527233,Red
13.121770507030433,Red
13.472467004644171,green
13.136977380605309,Green
13.06962790497645,green
13.59803806715419,green
13.30993626719625,Blue
13.172495961437023,Blue
13.16476018629969,Purple
13.0432737259904,BLUE
13.7187765789626,green
13.759949854720027,BLUE
13.125526156981475,BLUE
13.360546085739413,BLUE
12.90450157124508,Purpal
13.214683875877089,Purple
13.835472926454723,Green
13.829424498615502,Red
13.266217335122894,Purple
13.314030947827568,Purpal
13.577922443836147,Red
14.002089635610264,red
13.35047832734115,Purpal
13.186712827095753,green
13.282641442015514,RED
13.63923964871501,RED
13.273673787818733,RED
13.629913504301338,Purpal
13.024910175670985,Blue
13.915934339439445,Red
13.81327284974297,BLUE
13.639373116699772,green
13.571300277682695,RED
13.37288292798302,RED
13.68399247238566,green
13.261695792225044,BLUE
13.549092291064047,green
13.778671773941276,Purpal
13.682987859566264,BLUE
13.093716201518685,green
13.47476724389737,Purpal
13.469937520765606,Red
13.21668819132993,RED
13.461713818335786,Purple
13.379236307665616,Blue
13.568388343472442,green
13.506645465709652,Purpal
12.823756453114796,red
13.811432423123772,Purple
13.458261411664287,Purpal
13.472697924882117,BLUE
13.275080210069285,Red
13.448843308714247,green
13.776521506847013,RED
13.504821470973398,Green
13.282014959734052,Green
13.663415957726794,Purple
13.68448653190756,Blue
13.271956936801352,RED
13.101346491383251,red
13.722594983251298,Purpal
14.079161624045244,Blue
13.317591955654773,red
13.3265952247255,Red
13.792743885471564,green
13.388705988458172,Purpal
13.510160964208852,red
12.817732454992912,RED
13.721763998926082,Red
14.008621247344994,Green
13.30414471159064,Red
13.643580294251144,Purple
13.883306223265936,red
